"","Person.ID.1","Role.1","Year.of.Birth.1","Country.of.Birth.1","Home.Language.1","Dept.No..1","Faculty.No..1","With.PHD.1","No..of.Years.in.Uni.at.Time.of.Grant.1","Number.of.Successful.Grant.1","Number.of.Unsuccessful.Grant.1","A..1","A.1","B.1","C.1","data$Grant.Status","index","age"
"12311","35602","CHIEF_INVESTIGATOR",1965,"Australia","","2653","25","Yes ",">=0 to 5",1,0,9,5,5,4,1,52250,42
"12312","72037","CHIEF_INVESTIGATOR",1970,"Australia","","2713","25","Yes ",">5 to 10",1,3,4,3,5,0,1,52250,37
"12313","64347","CHIEF_INVESTIGATOR",1945,"Australia","","2893","25","No","more than 15",0,1,4,13,19,14,1,52249,62
"12314","79192","CHIEF_INVESTIGATOR",1950,"Australia","","2523","25","Yes ","more than 15",1,2,31,35,14,2,1,52250,57
"12315","11667","DELEGATED_RESEARCHER",1950,"Australia","","2548","25","No","more than 15",0,0,6,14,12,2,1,52250,57
"12316","74567","CHIEF_INVESTIGATOR",1960,"Australia","","2813","25","No",">5 to 10",1,0,2,14,21,6,1,52250,47
"12317","78817","CHIEF_INVESTIGATOR",1950,"Western Europe","","2713","25","Yes ","more than 15",2,0,4,8,6,2,1,52250,57
"12318","72267","CHIEF_INVESTIGATOR",1960,"Australia","","1998","19","Yes ",">10 to 15",3,0,5,10,11,5,1,52250,47
"12319","76352","CHIEF_INVESTIGATOR",1965,"Australia","","2523","25","Yes ",">10 to 15",1,0,4,4,0,0,0,52249,42
"12320","67317","CHIEF_INVESTIGATOR",1950,"Australia","","1578","13","No","more than 15",0,0,0,10,19,0,1,52249,57
"12321","68377","CHIEF_INVESTIGATOR",1955,"Australia","","2893","25","Yes ","more than 15",0,0,7,8,2,4,0,52249,52
"12322","79477","CHIEF_INVESTIGATOR",1960,"","",NA,NA,"No","",0,0,3,3,2,0,1,52249,47
"12323","70652","CHIEF_INVESTIGATOR",1940,"Australia","","2553","25","No","Less than 0",0,0,0,0,11,2,1,52250,67
"12324","14507","CHIEF_INVESTIGATOR",1960,"Australia","","3508","4","Yes ",">10 to 15",0,0,1,1,2,0,1,52250,47
"12325","4992","CHIEF_INVESTIGATOR",1960,"Australia","","2853","25","Yes ",">5 to 10",0,0,4,19,9,13,1,52250,47
"12326","66917","CHIEF_INVESTIGATOR",1960,"Australia","","3658","22","Yes ",">5 to 10",1,0,0,0,3,1,1,52250,47
"12327","115867","CHIEF_INVESTIGATOR",1970,"Australia","","2523","25","Yes ",">=0 to 5",0,0,1,5,5,12,0,52250,37
"12328","78817","CHIEF_INVESTIGATOR",1950,"Western Europe","","2713","25","Yes ","more than 15",2,0,4,8,6,2,1,52250,57
"12329","66322","PRINCIPAL_SUPERVISOR",1955,"Australia","","2763","25","No",">10 to 15",0,0,14,3,2,0,0,52249,52
"12330","72987","CHIEF_INVESTIGATOR",1955,"Australia","","2853","25","Yes ","Less than 0",0,0,9,17,2,4,1,52250,52
"12331","79142","CHIEF_INVESTIGATOR",1940,"Australia","","2763","25","Yes ","more than 15",1,0,10,10,2,0,0,52250,67
"12332","43587","CHIEF_INVESTIGATOR",1960,"North America","","1623","13","No","",3,0,0,2,0,0,1,52250,47
"12333","680642","CHIEF_INVESTIGATOR",1980,"","",NA,NA,"No","",0,0,0,0,0,0,1,52250,27
"12334","63782","CHIEF_INVESTIGATOR",1950,"Australia","","2553","25","Yes ","more than 15",2,3,11,13,7,3,1,52249,57
"12335","92447","CHIEF_INVESTIGATOR",1960,"","",NA,NA,"No","",0,0,0,0,2,0,1,52250,47
"12336","977","CHIEF_INVESTIGATOR",1965,"Australia","","2523","25","No","",0,0,4,0,3,1,1,52250,42
"12337","63782","CHIEF_INVESTIGATOR",1950,"Australia","","2553","25","Yes ","more than 15",2,3,11,13,7,3,1,52250,57
"12338","26117","CHIEF_INVESTIGATOR",1970,"Australia","","2523","25","No","",0,0,0,0,0,1,1,52249,37
"12339","119982","CHIEF_INVESTIGATOR",1970,"Australia","","1678","13","Yes ",">=0 to 5",0,0,0,0,2,0,1,52250,37
"12340","43002","CHIEF_INVESTIGATOR",1975,"North America","","2153","19","Yes ",">=0 to 5",0,0,1,0,0,1,0,52250,32
"12341","74527","CHIEF_INVESTIGATOR",1950,"Australia","","2533","25","Yes ",">5 to 10",0,0,8,28,13,10,0,52249,57
"12342","5232","CHIEF_INVESTIGATOR",1955,"Australia","","2578","25","Yes ",">10 to 15",2,0,5,3,3,3,1,52249,52
"12343","66047","CHIEF_INVESTIGATOR",1955,"Australia","","3198","31","Yes ","more than 15",1,0,63,19,12,2,1,52249,52
"12344","82602","CHIEF_INVESTIGATOR",1960,"Australia","","3028","31","Yes ",">10 to 15",0,1,1,3,6,1,0,52249,47
"12345","4222","CHIEF_INVESTIGATOR",1960,"Australia","","2768","25","No",">10 to 15",0,2,9,11,4,2,1,52250,47
"12346","7597","CHIEF_INVESTIGATOR",1955,"Eastern Europe","English","3048","31","Yes ",">5 to 10",2,0,6,5,13,6,1,52250,52
"12347","67037","CHIEF_INVESTIGATOR",1950,"Eastern Europe","","2563","25","Yes ",">10 to 15",0,3,3,3,11,3,0,52250,57
"12348","16452","CHIEF_INVESTIGATOR",1935,"","",NA,NA,"No","",0,0,0,4,7,4,1,52250,72
"12349","4572","CHIEF_INVESTIGATOR",1955,"Australia","","2713","25","No",">10 to 15",0,0,4,22,4,4,1,52249,52
"12350","64252","CHIEF_INVESTIGATOR",1945,"Great Britain","","3658","22","No","Less than 0",0,0,0,8,1,0,1,52250,62
"12351","68377","CHIEF_INVESTIGATOR",1955,"Australia","","2893","25","Yes ","more than 15",0,0,7,8,2,4,0,52250,52
"12352","78887","CHIEF_INVESTIGATOR",1960,"Australia","","2678","25","Yes ",">5 to 10",0,0,16,5,2,0,1,52250,47
"12353","78887","CHIEF_INVESTIGATOR",1960,"Australia","","2678","25","Yes ",">5 to 10",0,0,17,6,2,0,1,52249,47
"12354","4572","CHIEF_INVESTIGATOR",1955,"Australia","","2713","25","No",">10 to 15",0,0,5,29,5,7,1,52250,52
"12355","72987","CHIEF_INVESTIGATOR",1955,"Australia","","2853","25","Yes ","Less than 0",0,0,11,23,4,9,1,52250,52
"12356","79477","CHIEF_INVESTIGATOR",1960,"","",NA,NA,"No","",0,0,4,4,3,0,1,52250,47
"12357","74567","CHIEF_INVESTIGATOR",1960,"Australia","","2813","25","No",">5 to 10",1,0,3,20,25,11,1,52250,47
"12358","119982","CHIEF_INVESTIGATOR",1970,"Australia","","1678","13","Yes ",">=0 to 5",0,0,1,1,2,0,1,52250,37
"12359","76237","CHIEF_INVESTIGATOR",1960,"Great Britain","English","2923","25","Yes ",">10 to 15",0,2,2,3,5,1,1,52249,47
"12360","30527","CHIEF_INVESTIGATOR",1960,"Australia","","2523","25","Yes ",">=0 to 5",3,1,1,12,39,16,1,52249,47
"12361","82567","DELEGATED_RESEARCHER",1955,"Australia","English","2678","25","Yes ","more than 15",0,0,13,13,5,10,0,52250,52
"12362","140292","CHIEF_INVESTIGATOR",1940,"Australia","","2728","25","No",">=0 to 5",0,0,2,12,18,13,0,52250,67
"12363","66192","CHIEF_INVESTIGATOR",1950,"Australia","","2523","25","Yes ","more than 15",0,0,1,14,8,6,1,52249,57
"12364","66192","CHIEF_INVESTIGATOR",1950,"Australia","","2523","25","Yes ","more than 15",0,0,1,14,8,6,1,52250,57
"12365","19962","CHIEF_INVESTIGATOR",1940,"Australia","English","2628","25","Yes ",">=0 to 5",0,0,32,9,3,2,1,52250,67
"12366","5232","CHIEF_INVESTIGATOR",1955,"Australia","","2578","25","Yes ",">10 to 15",2,0,6,3,4,3,1,52249,52
"12367","79192","CHIEF_INVESTIGATOR",1950,"Australia","","2523","25","Yes ","more than 15",1,3,42,55,18,4,1,52249,57
"12368","33312","PRINCIPAL_SUPERVISOR",1965,"Australia","","2813","25","Yes ",">5 to 10",0,0,2,4,4,1,0,52250,42
"12369","43882","CHIEF_INVESTIGATOR",1975,"Australia","","2768","25","Yes ",">=0 to 5",0,6,3,7,3,2,0,52249,32
"12370","51677","CHIEF_INVESTIGATOR",1980,"Australia","","2668","25","No","",0,0,0,0,0,0,0,52249,27
"12371","82892","CHIEF_INVESTIGATOR",1970,"Western Europe","","2053","19","Yes ",">=0 to 5",1,0,92,7,5,2,1,52250,37
"12372","11667","DELEGATED_RESEARCHER",1950,"Australia","","2548","25","No","more than 15",1,0,8,18,16,5,0,52250,57
"12373","4992","CHIEF_INVESTIGATOR",1960,"Australia","","2853","25","Yes ",">10 to 15",0,0,5,27,9,16,1,52249,47
"12374","64277","CHIEF_INVESTIGATOR",1950,"Australia","","2973","25","Yes ",">10 to 15",0,0,18,12,5,6,0,52249,57
"12375","119982","CHIEF_INVESTIGATOR",1970,"Australia","","1678","13","Yes ",">=0 to 5",0,0,1,1,2,0,1,52250,37
"12376","79192","CHIEF_INVESTIGATOR",1950,"Australia","","2523","25","Yes ","more than 15",1,4,42,55,18,4,0,52250,57
"12377","67842","CHIEF_INVESTIGATOR",1965,"Australia","","2653","25","Yes ",">5 to 10",0,3,7,25,10,2,0,52250,42
"12378","74002","CHIEF_INVESTIGATOR",1950,"Australia","English","1098","1","No","Less than 0",0,1,0,0,0,5,1,52250,57
"12379","21612","CHIEF_INVESTIGATOR",1950,"Australia","","1098","1","No","Less than 0",0,0,0,0,0,2,0,52249,57
"12380","12917","PRINCIPAL_SUPERVISOR",1955,"Australia","","1038","1","No","Less than 0",1,3,0,4,0,0,1,52250,52
"12381","112337","DELEGATED_RESEARCHER",1945,"Australia","","2153","19","No",">=0 to 5",0,0,0,0,0,0,1,52249,62
"12382","50032","CHIEF_INVESTIGATOR",1965,"Australia","","1098","1","No","Less than 0",1,0,0,4,3,2,1,52249,42
"12383","78967","CHIEF_INVESTIGATOR",1955,"Western Europe","","2728","25","Yes ","more than 15",3,0,5,6,4,2,1,52250,52
"12384","18362","CHIEF_INVESTIGATOR",1950,"Australia","","2298","46","No","Less than 0",0,0,0,2,0,1,1,52250,57
"12385","79192","CHIEF_INVESTIGATOR",1950,"Australia","","2523","25","Yes ","more than 15",1,4,42,55,18,4,1,52249,57
"12386","1192","CHIEF_INVESTIGATOR",1965,"Australia","","1033","1","No","Less than 0",0,0,2,1,1,2,1,52249,42
"12387","16302","CHIEF_INVESTIGATOR",1960,"Australia","","2253","19","Yes ",">10 to 15",0,0,0,0,1,0,0,52249,47
"12388","80057","CHIEF_INVESTIGATOR",1950,"Australia","English","3073","31","Yes ","more than 15",0,0,0,0,1,2,1,52249,57
"12389","11667","DELEGATED_RESEARCHER",1950,"Australia","","2548","25","No","more than 15",1,0,8,18,16,5,0,52249,57
"12390","64162","CHIEF_INVESTIGATOR",1960,"Australia","","1578","13","Yes ","more than 15",2,0,0,6,3,1,1,52250,47
"12391","730227","CHIEF_INVESTIGATOR",1975,"","",NA,NA,"No","",0,0,0,0,0,0,0,52250,32
"12392","66077","CHIEF_INVESTIGATOR",1960,"Australia","","1258","34","Yes ",">10 to 15",0,0,2,26,7,2,0,52250,47
"12393","66047","CHIEF_INVESTIGATOR",1955,"Australia","","3198","31","Yes ","more than 15",2,1,71,23,18,2,1,52250,52
"12394","7512","CHIEF_INVESTIGATOR",1960,"Australia","","2538","25","Yes ","Less than 0",0,0,1,4,1,0,0,52250,47
"12395","722852","DELEGATED_RESEARCHER",1975,"","",NA,NA,"No","",0,0,0,0,0,0,0,52249,32
"12396","80332","CHIEF_INVESTIGATOR",1930,"","",NA,NA,"No","",0,0,1,6,4,1,0,52249,77
"12397","17367","CHIEF_INVESTIGATOR",1960,"Asia Pacific","","2523","25","Yes ",">5 to 10",0,4,3,1,6,2,0,52250,47
"12398","63187","CHIEF_INVESTIGATOR",1955,"Australia","","653","7","Yes ","more than 15",1,0,1,6,3,2,1,52249,52
"12399","78192","CHIEF_INVESTIGATOR",1960,"","",NA,NA,"No","",0,0,0,2,1,0,0,52249,47
"12400","132247","CHIEF_INVESTIGATOR",1960,"Australia","","1998","19","No","Less than 0",0,3,6,12,3,0,0,52249,47
"12401","19962","CHIEF_INVESTIGATOR",1940,"Australia","English","2628","25","Yes ",">=0 to 5",0,0,32,9,3,2,1,52249,67
"12402","15437","CHIEF_INVESTIGATOR",1955,"","",NA,NA,"No","",0,0,0,2,22,14,0,52249,52
"12403","74527","CHIEF_INVESTIGATOR",1950,"Australia","","2533","25","Yes ",">5 to 10",0,0,15,42,20,14,0,52249,57
"12404","64927","CHIEF_INVESTIGATOR",1945,"Australia","","2543","25","Yes ",">5 to 10",0,1,10,12,4,4,0,52249,62
"12405","78992","CHIEF_INVESTIGATOR",1945,"Australia","","2763","25","Yes ","more than 15",1,0,6,15,5,6,1,52249,62
"12406","140417","CHIEF_INVESTIGATOR",1965,"Australia","","2668","25","Yes ","Less than 0",0,0,0,0,1,0,1,52250,42
"12407","5232","CHIEF_INVESTIGATOR",1955,"Australia","","2578","25","Yes ",">10 to 15",2,1,6,3,4,3,0,52249,52
"12408","16227","CHIEF_INVESTIGATOR",1960,"Great Britain","","3273","31","Yes ",">5 to 10",1,0,5,1,7,5,0,52249,47
"12409","4102","CHIEF_INVESTIGATOR",1955,"Australia","","2948","25","Yes ",">10 to 15",0,1,6,12,8,3,0,52249,52
"12410","140417","CHIEF_INVESTIGATOR",1965,"Australia","","2668","25","Yes ","Less than 0",0,0,0,0,1,0,1,52250,42
"12411","80197","CHIEF_INVESTIGATOR",1950,"Australia","English","3123","31","Yes ",">5 to 10",3,1,10,0,6,0,1,52249,57
"12412","97182","CHIEF_INVESTIGATOR",1955,"Australia","","2568","25","Yes ",">=0 to 5",0,2,7,0,3,15,0,52250,52
"12413","11397","CHIEF_INVESTIGATOR",1970,"","",NA,NA,"No","",0,0,0,2,2,1,1,52250,37
"12414","3867","CHIEF_INVESTIGATOR",1940,"Australia","","2603","25","No","more than 15",0,1,3,10,7,6,0,52249,67
"12415","656912","CHIEF_INVESTIGATOR",1955,"","",NA,NA,"No","",0,0,0,0,0,0,1,52249,52
"12416","10147","CHIEF_INVESTIGATOR",1965,"Australia","","2813","25","No",">5 to 10",0,0,5,8,24,5,1,52250,42
"12417","25052","CHIEF_INVESTIGATOR",1955,"Australia","","2628","25","Yes ",">5 to 10",0,0,31,14,1,0,1,52249,52
"12418","108962","CHIEF_INVESTIGATOR",1950,"Australia","","2538","25","No",">=0 to 5",0,4,1,8,6,0,0,52249,57
"12419","19962","CHIEF_INVESTIGATOR",1940,"Australia","English","2628","25","Yes ",">=0 to 5",0,0,32,9,3,2,0,52250,67
"12420","79652","CHIEF_INVESTIGATOR",1950,"Asia Pacific","","2498","25","Yes ","more than 15",0,1,1,3,5,6,0,52249,57
"12421","73757","CHIEF_INVESTIGATOR",1965,"Australia","","2923","25","Yes ",">5 to 10",1,1,3,5,9,3,1,52249,42
"12422","1757","CHIEF_INVESTIGATOR",1950,"Asia Pacific","","2923","25","No","Less than 0",0,4,1,2,10,8,0,52250,57
"12423","63562","CHIEF_INVESTIGATOR",1940,"Australia","","2523","25","No","Less than 0",2,2,0,3,9,2,1,52249,67
"12424","89232","CHIEF_INVESTIGATOR",1945,"Australia","","2788","25","No",">=0 to 5",0,0,0,0,0,0,0,52249,62
"12425","39832","CHIEF_INVESTIGATOR",1975,"Australia","","2523","25","No",">=0 to 5",0,0,0,0,0,0,0,52250,32
"12426","67037","CHIEF_INVESTIGATOR",1950,"Eastern Europe","","2563","25","Yes ",">10 to 15",2,6,3,5,15,3,0,52250,57
"12427","114862","CHIEF_INVESTIGATOR",1965,"","",NA,NA,"No","",0,0,0,0,0,0,0,52249,42
"12428","110202","CHIEF_INVESTIGATOR",1970,"Australia","","2523","25","Yes ",">=0 to 5",0,0,0,0,2,0,0,52250,37
"12429","69732","CHIEF_INVESTIGATOR",1950,"Australia","","2153","19","Yes ","more than 15",1,0,0,33,1,0,1,52250,57
"12430","63547","CHIEF_INVESTIGATOR",1945,"Australia","","2558","25","Yes ","more than 15",0,0,1,3,0,9,0,52250,62
"12431","64167","CHIEF_INVESTIGATOR",1935,"","",NA,NA,"No","",0,0,1,7,3,3,1,52250,72
"12432","64357","CHIEF_INVESTIGATOR",1965,"Australia","","2523","25","Yes ",">5 to 10",0,1,3,7,13,5,0,52249,42
"12433","322847","HONVISIT",1960,"","",NA,NA,"No","",0,0,2,6,0,0,1,52250,47
"12434","44697","CHIEF_INVESTIGATOR",1965,"Australia","","2603","25","No",">=0 to 5",2,1,1,1,0,0,1,52250,42
"12435","1192","CHIEF_INVESTIGATOR",1965,"Australia","","1033","1","No","Less than 0",0,0,2,1,1,2,1,52249,42
"12436","79192","CHIEF_INVESTIGATOR",1950,"Australia","","2523","25","Yes ","more than 15",2,5,42,55,18,4,1,52249,57
"12437","140417","CHIEF_INVESTIGATOR",1965,"Australia","","2668","25","Yes ","Less than 0",0,0,0,0,1,0,1,52250,42
"12438","68377","CHIEF_INVESTIGATOR",1955,"Australia","","2893","25","Yes ","more than 15",0,0,9,11,2,4,0,52249,52
"12439","367942","PRINCIPAL_SUPERVISOR",1980,"Australia","","2533","25","Yes ",">=0 to 5",1,2,0,1,2,0,0,52249,27
"12440","17367","CHIEF_INVESTIGATOR",1960,"Asia Pacific","","2523","25","Yes ",">5 to 10",2,5,3,1,6,2,0,52249,47
"12441","5107","CHIEF_INVESTIGATOR",1960,"Asia Pacific","","2653","25","No","Less than 0",0,1,1,2,1,0,0,52249,47
"12442","49017","CHIEF_INVESTIGATOR",1970,"Australia","","2538","25","No",">=0 to 5",0,3,2,3,1,1,0,52249,37
"12443","82567","DELEGATED_RESEARCHER",1955,"Australia","English","2678","25","Yes ","more than 15",2,2,13,13,5,10,0,52249,52
"12444","730052","DELEGATED_RESEARCHER",1965,"","",NA,NA,"No","",0,0,0,0,0,0,0,52249,42
"12445","74012","CHIEF_INVESTIGATOR",1955,"Australia","","2893","25","Yes ",">5 to 10",1,0,2,7,5,16,0,52250,52
"12446","146697","CHIEF_INVESTIGATOR",1965,"Great Britain","","1678","13","Yes ",">=0 to 5",3,1,4,4,8,9,0,52249,42
"12447","64277","CHIEF_INVESTIGATOR",1950,"Australia","","2973","25","Yes ",">10 to 15",0,0,18,12,5,6,0,52250,57
"12448","78887","CHIEF_INVESTIGATOR",1960,"Australia","","2678","25","Yes ",">5 to 10",1,4,17,6,2,0,0,52249,47
"12449","36252","CHIEF_INVESTIGATOR",1960,"Australia","","2973","25","Yes ",">=0 to 5",1,14,2,23,10,20,0,52249,47
"12450","1757","CHIEF_INVESTIGATOR",1950,"Asia Pacific","","2923","25","No","Less than 0",0,6,1,2,10,8,0,52249,57
"12451","7747","CHIEF_INVESTIGATOR",1975,"Australia","","2518","25","Yes ",">=0 to 5",0,1,1,3,1,0,0,52249,32
"12452","115867","CHIEF_INVESTIGATOR",1970,"Australia","","2523","25","Yes ",">=0 to 5",1,0,4,6,5,13,0,52250,37
"12453","85862","CHIEF_INVESTIGATOR",1950,"Western Europe","","2728","25","No",">=0 to 5",7,5,0,3,11,3,0,52250,57
"12454","11327","CHIEF_INVESTIGATOR",1960,"Australia","","2828","25","Yes ","Less than 0",0,1,0,6,13,8,0,52250,47
"12455","8377","CHIEF_INVESTIGATOR",1955,"Great Britain","English","2553","25","Yes ",">5 to 10",1,0,6,3,2,2,0,52250,52
"12456","64277","CHIEF_INVESTIGATOR",1950,"Australia","","2973","25","Yes ",">10 to 15",0,0,18,12,5,6,0,52250,57
"12457","36252","CHIEF_INVESTIGATOR",1960,"Australia","","2973","25","Yes ",">=0 to 5",1,14,2,23,10,20,0,52249,47
"12458","18832","CHIEF_INVESTIGATOR",1975,"Great Britain","English","2768","25","No","",0,2,10,17,7,1,0,52250,32
"12459","64347","CHIEF_INVESTIGATOR",1945,"Australia","","2893","25","No","more than 15",0,2,5,18,25,18,0,52249,62
"12460","74827","CHIEF_INVESTIGATOR",1955,"Australia","English","2768","25","Yes ",">10 to 15",0,1,16,32,12,2,0,52249,52
"12461","110202","CHIEF_INVESTIGATOR",1970,"Australia","","2523","25","Yes ",">=0 to 5",0,0,0,0,2,0,0,52249,37
"12462","126007","CHIEF_INVESTIGATOR",1970,"Australia","English","2523","25","Yes ",">=0 to 5",0,2,0,1,0,0,0,52250,37
"12463","63782","CHIEF_INVESTIGATOR",1950,"Australia","","2553","25","Yes ","more than 15",4,5,19,15,11,6,0,52250,57
"12464","67542","CHIEF_INVESTIGATOR",1950,"","",NA,NA,"No","",0,0,0,3,3,2,0,52250,57
"12465","85862","CHIEF_INVESTIGATOR",1950,"Western Europe","","2728","25","No",">=0 to 5",8,6,0,3,11,3,0,52250,57
"12466","78992","CHIEF_INVESTIGATOR",1945,"Australia","","2763","25","Yes ","more than 15",3,1,6,15,5,6,1,52249,62
"12467","78992","CHIEF_INVESTIGATOR",1945,"Australia","","2763","25","Yes ","more than 15",3,1,6,15,5,6,1,52250,62
"12468","322847","HONVISIT",1960,"","",NA,NA,"No","",0,0,2,6,0,0,1,52249,47
"12469","9857","CHIEF_INVESTIGATOR",1960,"Asia Pacific","","2053","19","Yes ",">5 to 10",0,1,6,12,5,0,1,52249,47
"12470","15162","CHIEF_INVESTIGATOR",1965,"Australia","","3048","31","Yes ",">=0 to 5",0,0,24,4,2,1,1,52250,42
"12471","12917","PRINCIPAL_SUPERVISOR",1955,"Australia","","1038","1","No","Less than 0",1,4,0,4,0,0,0,52250,52
"12472","82892","CHIEF_INVESTIGATOR",1970,"Western Europe","","2053","19","Yes ",">=0 to 5",3,0,92,7,5,2,1,52249,37
"12473","66047","CHIEF_INVESTIGATOR",1955,"Australia","","3198","31","Yes ","more than 15",3,1,71,23,18,2,1,52249,52
"12474","78992","CHIEF_INVESTIGATOR",1945,"Australia","","2763","25","Yes ","more than 15",3,1,6,15,5,6,1,52250,62
"12475","82892","CHIEF_INVESTIGATOR",1970,"Western Europe","","2053","19","Yes ",">=0 to 5",3,0,111,10,5,2,1,52250,37
"12476","66192","CHIEF_INVESTIGATOR",1950,"Australia","","2523","25","Yes ","more than 15",0,0,1,18,10,6,1,52249,57
"12477","126907","CHIEF_INVESTIGATOR",1955,"","",NA,NA,"No","",0,0,15,8,12,0,1,52249,52
"12478","79192","CHIEF_INVESTIGATOR",1950,"Australia","","2523","25","Yes ","more than 15",5,7,51,81,32,6,1,52249,57
"12479","3867","CHIEF_INVESTIGATOR",1940,"Australia","","2603","25","No","more than 15",0,1,5,13,7,6,1,52249,67
"12480","10497","CHIEF_INVESTIGATOR",1965,"","",NA,NA,"No","",0,0,5,11,1,2,1,52249,42
"12481","79192","CHIEF_INVESTIGATOR",1950,"Australia","","2523","25","Yes ","more than 15",5,7,51,81,32,6,1,52250,57
"12482","9857","CHIEF_INVESTIGATOR",1960,"Asia Pacific","","2053","19","Yes ",">10 to 15",0,1,10,13,8,0,1,52249,47
"12483","9217","CHIEF_INVESTIGATOR",1945,"Australia","","2533","25","Yes ",">10 to 15",0,0,2,6,17,11,1,52250,62
"12484","649042","CHIEF_INVESTIGATOR",1975,"Australia","","2523","25","Yes ",">=0 to 5",4,2,1,0,2,3,1,52250,32
"12485","64347","CHIEF_INVESTIGATOR",1945,"Australia","","2893","25","No","more than 15",1,3,5,27,35,29,1,52249,62
"12486","15162","CHIEF_INVESTIGATOR",1965,"Australia","","3048","31","Yes ",">=0 to 5",0,0,28,4,3,2,1,52249,42
"12487","79192","CHIEF_INVESTIGATOR",1950,"Australia","","2523","25","Yes ","more than 15",5,7,51,81,32,6,1,52250,57
"12488","63562","CHIEF_INVESTIGATOR",1940,"Australia","","2523","25","No","Less than 0",3,3,0,4,11,3,1,52249,67
"12489","78992","CHIEF_INVESTIGATOR",1945,"Australia","","2763","25","Yes ","more than 15",3,1,8,18,7,8,1,52249,62
"12490","682967","CHIEF_INVESTIGATOR",1960,"","",NA,NA,"No","",0,0,1,2,2,1,1,52250,47
"12491","74002","CHIEF_INVESTIGATOR",1950,"Australia","English","1098","1","No","Less than 0",0,2,0,0,0,5,0,52250,57
"12492","89472","CHIEF_INVESTIGATOR",1970,"Australia","","3048","31","Yes ",">=0 to 5",5,1,18,3,3,0,1,52250,37
"12493","112337","DELEGATED_RESEARCHER",1945,"Australia","","2153","19","No",">=0 to 5",0,0,0,0,0,0,1,52250,62
"12494","79142","CHIEF_INVESTIGATOR",1940,"Australia","","2763","25","Yes ","more than 15",1,2,12,14,8,0,1,52250,67
"12495","55137","CHIEF_INVESTIGATOR",1975,"Australia","","2523","25","No","",0,1,0,0,0,0,0,52250,32
"12496","68377","CHIEF_INVESTIGATOR",1955,"Australia","","2893","25","Yes ","more than 15",0,0,9,13,2,4,1,52250,52
"12497","68377","CHIEF_INVESTIGATOR",1955,"Australia","","2893","25","Yes ","more than 15",0,0,9,13,2,4,1,52249,52
"12498","12917","PRINCIPAL_SUPERVISOR",1955,"Australia","","1038","1","No","Less than 0",1,4,0,7,0,0,1,52249,52
"12499","69732","CHIEF_INVESTIGATOR",1950,"Australia","","2153","19","Yes ","more than 15",2,0,1,39,2,0,1,52249,57
"12500","78562","CHIEF_INVESTIGATOR",1955,"Australia","","2628","25","Yes ","more than 15",3,0,6,9,5,5,0,52249,52
"12501","119372","CHIEF_INVESTIGATOR",1970,"Eastern Europe","Other","2813","25","Yes ",">=0 to 5",1,2,0,1,2,0,0,52250,37
"12502","35382","DELEGATED_RESEARCHER",1970,"Australia","","2103","19","No","Less than 0",0,1,8,12,2,0,0,52249,37
"12503","424987","CHIEF_INVESTIGATOR",1970,"","",NA,NA,"No","",0,0,0,0,1,2,0,52249,37
"12504","63562","CHIEF_INVESTIGATOR",1940,"Australia","","2523","25","No","Less than 0",3,3,0,4,11,3,1,52249,67
"12505","754067","CHIEF_INVESTIGATOR",1975,"","","1098","1","No","Less than 0",1,1,0,0,2,0,0,52250,32
"12506","421337","CHIEF_INVESTIGATOR",1955,"Australia","","2523","25","Yes ","",0,1,0,0,4,1,1,52249,52
"12507","9497","CHIEF_INVESTIGATOR",1955,"Australia","","1038","1","No","",0,1,0,20,3,4,0,52249,52
"12508","65842","CHIEF_INVESTIGATOR",1950,"Australia","","3508","4","Yes ","more than 15",1,0,4,0,0,3,1,52250,57
"12509","140292","CHIEF_INVESTIGATOR",1940,"Australia","","2728","25","No",">=0 to 5",0,0,2,13,22,14,0,52249,67
"12510","125917","CHIEF_INVESTIGATOR",1985,"","",NA,NA,"No","",0,0,0,0,0,0,1,52250,22
"12511","75587","CHIEF_INVESTIGATOR",1940,"Great Britain","","2178","19","No","Less than 0",0,0,1,0,7,0,1,52249,67
"12512","69732","CHIEF_INVESTIGATOR",1950,"Australia","","2153","19","Yes ","more than 15",2,0,1,39,2,0,0,52249,57
